feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_pos_B1.mzXML	241008_M274_01_HILIC_pos_B10.mzXML	241008_M274_01_HILIC_pos_B11.mzXML	241008_M274_01_HILIC_pos_B12.mzXML	241008_M274_01_HILIC_pos_B13.mzXML	241008_M274_01_HILIC_pos_B14.mzXML	241008_M274_01_HILIC_pos_B15.mzXML	241008_M274_01_HILIC_pos_B16.mzXML	241008_M274_01_HILIC_pos_B17.mzXML	241008_M274_01_HILIC_pos_B18.mzXML	241008_M274_01_HILIC_pos_B19.mzXML	241008_M274_01_HILIC_pos_B2.mzXML	241008_M274_01_HILIC_pos_B20.mzXML	241008_M274_01_HILIC_pos_B21.mzXML	241008_M274_01_HILIC_pos_B22.mzXML	241008_M274_01_HILIC_pos_B23.mzXML	241008_M274_01_HILIC_pos_B3.mzXML	241008_M274_01_HILIC_pos_B4.mzXML	241008_M274_01_HILIC_pos_B5.mzXML	241008_M274_01_HILIC_pos_B6.mzXML	241008_M274_01_HILIC_pos_B7.mzXML	241008_M274_01_HILIC_pos_B8.mzXML	241008_M274_01_HILIC_pos_B9.mzXML
FT0057	127.038283620006	127.038283620006	127.038283620006	156.938069929187	156.938069929187	156.938069929187	1	2.0008208243129	2.07243062566491	2.29547513243865	1.73837522188727	2.78992555312587	2.83373446499998	2.70735234062962	2.73682063541679	2.83158795906962	2.45741104542349	3.06089024506467	2.73067651342313	2.59764377658104	2.12519503082539	2.14221292592077	2.46236701540727	2.17688403099067	2.66840227511517	3.11830444238237	1.89999822525529	2.6503863355325	2.33441073725607	2.03364181509389
FT0058	127.049909258982	127.049909258982	127.049909258982	109.10420261209	109.10420261209	109.10420261209	1	2.09618514168923	2.01708294651046	1.94522429365726	2.08560242221242	1.65605367938875	2.36734025920048	1.53814389561745	NA	2.2032767820228	1.76833562960578	1.36103619316587	NA	NA	0.947929535582788	1.44654011764593	1.92809065522881	1.70848764206545	NA	1.8945817794686	0.910481383071814	1.24726454266112	0.722509607798946	1.69746086330232
FT0059	128.144092534252	128.144092534252	128.144092534252	4.08746701614278	4.08746701614278	4.08746701614278	1	2.38717056621222	2.183580524084	2.89961575295502	4.43357687076297	2.5634571500613	NA	1.6786883073852	3.82539010806747	NA	3.08754713697593	1.8371797282725	1.94357597865245	2.13796655121694	2.81385627843878	4.64808155695961	2.4336067471387	2.65750020234766	2.38713517633936	2.75038151275974	NA	3.89972524899161	4.12849370055159	NA
FT0060	128.953443415332	128.952992959233	128.953723379703	427.644442566982	425.234291483987	432.010893998237	55	4.90165864018712	4.71099148785116	4.51116026357932	4.9655578093313	4.720479236039	4.45779681308519	4.53122961546057	4.67790831421883	4.66215352623852	4.65849726248266	4.28395416003978	4.79727331172746	4.80713213642282	4.84640707457399	4.71772949931706	4.77160732643191	4.97352209268689	4.73042968028482	4.80810271625937	4.92259885019186	4.41880245676389	4.74611869827147	4.85219482704971
FT0061	129.101703484291	129.101703484291	129.101703484291	328.164929508607	328.164929508607	328.164929508607	1	3.12300387579389	2.93980302078528	3.04695082239272	2.99717440267028	2.72664762159046	3.08599516379329	2.92147551262605	3.10355958855021	3.07302881108733	3.11821103456195	2.7570621452902	3.14006879659119	3.01873797182626	3.09120760435759	3.09059509160891	2.96373691963794	3.18403895702879	2.95546959220288	2.98818379086291	3.02580103357042	2.85167602212835	2.94060681136519	3.11357344998594
FT0062	129.146470204693	129.146470204693	129.146470204693	4.08746701614278	4.08746701614278	4.08746701614278	1	1.7846282745847	1.66472725937792	1.73886168515467	3.40240226194359	1.67394957939295	1.18140794511248	1.66062534063031	3.11622676915789	1.64090212963268	1.83092915624828	1.23107809896419	1.73497156489961	1.41041325194621	2.11530544622364	3.63286092449333	1.12200594704384	2.09929745678218	1.3995945168415	1.90478436360582	1.89886397947467	2.99607367383325	3.29071444360189	1.58423358455094
FT0063	129.101869637923	129.101869637923	129.101869637923	570.662155731502	570.662155731502	570.662155731502	1	2.41308612788978	1.88523821287247	1.76770712450913	2.48990815369783	2.15342597439287	1.95604945389209	1.90519304508528	1.96681892569333	2.07517686295859	2.05672068569801	2.02936509773695	2.07838773696522	2.18318970234769	2.08857820835211	2.37107814803136	2.13329400241372	2.2042345010407	2.38031618961115	2.07103633236105	2.19274028307834	2.08772236444795	2.34445513934038	2.14180683980147
FT0064	130.04947213852	130.046475985366	130.049884678348	375.330448025279	371.305664432782	386.547534031164	43	3.70594369726374	3.76230501910592	3.73464201517247	3.75998355709495	3.70813162975579	3.77643679223238	3.77831613714841	3.73189480858398	3.71558391488035	3.70731593646257	3.11014026140343	3.75905425693287	3.75694713626268	3.72266610783038	3.76915645263191	3.66292119295438	3.68217696767805	3.67541525122558	3.64239593712898	3.72609334248829	3.81707694727109	3.79483090445626	3.69066621573525
FT0065	130.087458753442	130.087458753442	130.087458753442	570.662155731502	570.662155731502	570.662155731502	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0066	130.049236188975	130.047814084019	130.050611670989	431.372979769424	426.010741252121	449.66326487171	8	2.93476365122614	2.77245451322993	2.66602259252269	2.86459607704971	2.71231597818963	2.87593378860734	2.81519720337129	2.56911628589384	2.60848167406195	2.65780718165308	2.59150265402044	2.72224519361246	2.87212116448256	2.64774009271482	2.41780345880927	2.9374487381805	2.68503782381022	2.6723070917379	2.60374293240594	2.73780108675211	2.41159748025405	2.8804807630477	2.68448740125326
FT0067	130.086763517476	130.086763517476	130.086763517476	512.162365815197	512.162365815197	512.162365815197	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0068	130.158660958224	130.158660958224	130.158660958224	94.3568278241623	94.3568278241623	94.3568278241623	1	3.89653980811533	3.80905414929911	3.40620866959389	3.31058616788566	3.7705366854066	3.24233062816088	3.65758079439804	2.74439854701325	3.56660204299044	3.48577865721706	3.37554159846445	3.52975339479356	3.83728938422588	3.70636526444907	3.11353368678366	3.42716872290426	3.81344847406189	3.7383528453776	3.79871591437746	3.98684265397588	2.46705190000922	2.91599976871862	3.495082594804
FT0069	131.049628456092	131.049628456092	131.049628456092	351.526762103476	351.526762103476	351.526762103476	1	2.81017032448066	2.97439004353327	3.01177373863996	3.06505604300519	2.90608949416708	2.92223285618134	2.95907238843281	2.95112704779653	2.50832856144329	2.82191898573882	2.82136051056642	2.81939406053477	3.0184170467718	2.83427652305997	2.91443920065413	2.8588940500616	2.76946575226436	2.94888674104676	2.80825970523614	2.70475017615713	2.87159404242981	2.75894931623893	2.89005563694505
FT0070	131.089568985182	131.089568985182	131.089568985182	570.662155731502	570.662155731502	570.662155731502	1	1.39693766760297	1.22919047559478	0.90871939005154	1.39788784872999	0.608190590947097	0.760777483733832	1.08715720821983	0.0261195033298444	0.974632250820328	0.960446721741163	0.731426072870023	1.04337653490289	1.1492404604367	0.33451598757967	1.20062661670752	0.434205450446084	1.03814921491188	0.947675891315902	0.552084889698455	1.16382790000089	0.679473135409586	0.758600360022127	1.19305447966109
FT0071	132.101746166948	132.10090974035	132.10246182387	356.28448899528	352.676017838363	369.023821625003	54	4.48369636473542	4.54082803836402	4.53382639416087	4.63219526144027	4.42986175032629	4.54854325167856	4.52461355786056	4.5002344539429	4.45707678352001	4.44450582542443	4.67099045332958	4.48617612221085	4.49510537196602	4.50895971733858	4.48863542083949	4.55056721364173	4.49643792044975	4.47640006404681	4.44490057554491	4.51022742383319	4.534362116529	4.41783185647596	4.48693908313231
FT0072	132.076900252065	132.076285541613	132.077122048824	408.666292907321	406.506101084571	416.499225247461	24	4.09800468454764	4.19628273653703	4.07260048294389	3.90814616921354	4.21982121821464	4.12513236219548	4.09605599320973	3.90855481061051	4.11937422398254	4.17704610465167	4.09540573588723	4.17145416485159	4.18701167352793	4.16710841807323	3.96753399000378	4.14299602920106	4.26223307776497	4.0673555759615	4.24015773859958	4.24904749676906	3.85773763760716	3.90282616630019	4.11852320105965
FT0073	133.079103888906	133.075941788743	133.083539859351	53.8265754249076	45.5583351446068	58.5696245398548	55	4.86877047000315	4.71185887154706	4.63784403441795	4.91031694714394	4.82817581686221	4.51926019090516	4.63416601093694	4.61714594148321	4.77843032172667	4.72227501816255	4.30863098774902	4.87294283687108	4.89977706579429	4.75874454602735	4.69573988213572	4.80934924432825	5.04624835801518	4.80288629837548	4.84457081126244	4.95767048201668	4.38754499175885	4.57738167083017	4.93380317225159
FT0074	134.116503569511	134.114560163092	134.117260170682	352.530120817173	351.119617951243	353.572753339953	7	3.60768247803816	3.3335518729025	3.08851931280807	3.71412474858767	3.2836989480244	3.08143979802187	3.22099841889802	3.28203096592181	3.31947671217083	3.14247597829499	2.91411953650166	3.32594023238683	3.3175552126734	3.411674352536	3.18390897237235	3.2742854953126	3.49106624909709	3.3412896210596	3.39765285840707	3.58345797070074	3.04481701161832	3.45921326984791	3.39341531191575
FT0075	134.018788816376	134.018780796623	134.045001858007	424.204341368843	422.151676687582	426.0515819978	3	2.74001656027878	2.48665394780477	2.64662911018185	2.40525099969084	2.44655526882774	2.20498276840877	2.47809445285885	2.30862193989658	1.93419781508944	2.37522357765809	2.60375184908614	2.44026203709673	NA	2.49079219743872	1.87351010174602	2.7185527341551	1.78904645822605	2.6436044700125	1.75493131551188	2.65169611482229	2.41543386985943	2.13133075668362	2.46003863447427
FT0076	134.04464542407	134.04464542407	134.04464542407	437.559700970958	437.559700970958	437.559700970958	1	2.14582090972787	NA	1.66017203430809	NA	NA	2.19657775184336	NA	NA	1.63500619209317	NA	1.94799686402486	1.4731827837824	NA	1.82937703444903	1.8491745236867	NA	1.57563270674075	NA	NA	NA	1.61786491209478	NA	1.79841064589968
FT0077	134.044642328768	134.044642328768	134.044642328768	446.118410044493	446.118410044493	446.118410044493	1	2.45773850384642	2.09858934966485	2.47943979325607	2.25850784861655	2.14884516306947	2.3892820126792	2.37559995490778	2.07561002965394	2.11951506981127	2.19161082654078	2.40761677602796	2.07277894723555	2.31087335566201	2.25645049358248	1.8669883840317	2.43094759993482	2.20003856302649	1.62499003221778	2.19763565836663	2.15838905671198	2.34797362586293	1.5827398527267	2.1892043263509
FT0078	134.060152824079	134.059717458421	134.060588189736	116.126253557979	111.644109053934	120.608398062024	2	3.38621439272054	3.43740755534685	3.40948296580262	3.37388112028824	3.51027552307228	3.64617547684187	3.41729436758929	3.26203300931868	2.99841226810196	3.43907120611881	3.92663997097517	3.4616550568462	3.37407101825545	3.54881501472739	3.59807652729255	3.42211664491307	3.4745218160791	3.61433417753406	3.41327877555569	3.36970976053424	3.81146543550528	3.45230895437718	3.40128077175909
FT0079	134.080748063216	134.080748063216	134.080748063216	82.4793997344665	82.4793997344665	82.4793997344665	1	2.90226278531684	1.95370046730635	2.6330010319342	2.42097109330542	2.12691286145751	2.83884466948943	2.48611774402392	2.19764612881848	2.55504318899281	2.74910591416983	2.56643238091464	2.56586516743813	2.95256691233107	2.91559893140157	2.46649200022047	2.88525698691436	2.63611787769597	2.70836395789963	2.60400885155343	2.21179991276545	2.4610893227721	2.60745513173362	3.08396525144064
FT0080	135.090788520049	135.090416169359	135.091160870738	307.486179619657	306.673351050446	308.299008188867	2	4.00021813754785	4.06144280771836	3.72514388549686	3.92642129833306	3.76995556882607	3.82059243058586	3.83744277279891	3.85155908771727	3.796925766139	3.83809132229163	3.60069578332129	3.56083016232926	3.93979715602354	3.82629345438876	3.69209634305259	3.95452747960502	4.04266162272842	3.79540108360883	4.01767128146089	3.94147891429587	3.77942040475882	3.96402501859902	4.00884552009406
FT0081	135.090222471199	135.090222471199	135.090222471199	58.5696245398548	58.5696245398548	58.5696245398548	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0082	136.062157699975	136.061171641976	136.062691170297	224.102048956987	218.568081682952	234.588069936208	55	5.59134812561002	5.66774884834695	5.42271866205357	5.66294248202665	5.21905129827588	5.32844770503541	5.35930496254442	5.47743290177723	5.260219004128	5.57655620851391	5.39133389768954	5.30138467155512	5.40348261844667	5.49840046382664	5.16983111397342	5.46633666872548	5.5280789709976	5.27154597107941	5.06911123697433	5.63770222257118	5.36771140702771	5.58484134916329	5.53062915090112
FT0083	136.940198147478	136.939619025848	136.940839092351	390.749192173529	385.709243123395	401.839382117	18	4.08914887076709	4.08335238404745	4.01062809176508	4.14682742233376	3.87297059360841	4.03655015056959	4.00087637660183	4.08094965483984	3.7163684952773	3.78504020269751	4.23306183406915	3.76810679772837	3.8715363492712	3.82377562833875	3.81219377413908	4.06505010053304	3.87298161556377	4.10279747802579	3.80779179616963	3.80172598106585	4.27658866579913	4.11669950602896	3.99997130365602
FT0084	137.04692650893	137.045308116295	137.062190830814	235.184077462459	218.817400967523	243.169393918557	59	5.02778161950067	5.09004927663952	5.00218823467718	5.08118022079051	5.02075512075926	5.02901387218025	5.04685733558922	5.04475625007287	4.96377790654862	5.00307214465649	5.08447994499542	5.03186535133822	5.01420340984254	4.9873475975891	5.00767354558184	5.0089027638547	4.99647749224165	5.0395614283718	5.08785159363253	5.02825704414868	5.09123152079754	5.08984942823082	5.02154151252153
FT0085	137.046290791425	137.046143492347	137.046438090503	306.629306221014	306.195668374094	307.062944067934	2	2.61296869514331	2.57362487094265	2.82086397263201	2.6285689649905	1.68879450791769	2.53558708522351	2.67470576403113	2.89603776088533	2.70592922590432	2.41128601652161	2.57933208728344	2.64560999818069	2.73871796009729	2.87169839316976	2.88474051138892	2.80841232683547	2.78814258314731	NA	2.7312712969689	2.46972359540854	2.88190594726853	2.26754957284899	2.2132008130066
FT0086	138.054729361651	138.05394020308	138.055073253869	368.302830241155	366.535194991284	378.647619718611	40	3.81496115004674	3.74724322802409	3.6600729537949	3.918506985053	3.7574942171827	3.68430001884642	3.73711393347822	3.779807514485	3.71113215623395	3.64233784128157	3.7956694690012	3.76958411683242	3.81011485386742	3.78308365142194	3.74112404820199	3.79226713375734	3.80174637206558	3.73201265364668	3.81649128217761	3.82617680728642	3.70211513448905	3.7237172530029	3.81917179115316
FT0087	138.089613806309	138.089613806309	138.089613806309	327.643678059507	327.643678059507	327.643678059507	1	2.63702641747232	2.56365300391271	2.394740909264	2.51546487686205	2.34595128003518	2.35264613077859	2.34843346597095	2.47429822392224	2.53539584358699	2.59764937564038	2.27839481983148	2.34830030812476	2.53313765133431	2.53580775607422	2.1704927829954	2.36820690602273	2.71483180498831	2.40255654741191	2.42078163666371	2.63165077036278	2.41289173914694	2.44465959072618	2.75560126146333
FT0088	138.04799838458	138.047625155545	138.048165823419	236.938429410434	232.021328971447	244.52655672474	11	3.2328936648833	3.58472058530539	3.73472161246126	3.32415105089685	3.562207890139	3.70905822747237	3.71886445370495	3.55452777197917	3.62863963061038	3.4169630497946	3.76623457837531	3.73419602728645	3.80228439482749	3.42869053675424	3.73777469299649	3.73740693058239	3.57293321393042	3.36449160510676	3.80051922059336	3.28898204841448	3.71975474231895	3.49664261907242	3.44722702234839
FT0089	138.93833771452	138.938274174114	138.938401254926	397.124507299889	392.409632482778	401.839382117	2	3.12630963527255	3.29231525044286	3.12363402197417	2.41535482323841	2.55149049047499	3.05163598555547	3.01732222274938	3.11481325925993	2.90739130257466	3.08554858783992	2.90405969063494	2.50482653469251	2.730232578577	2.94667341480766	3.04995765488143	2.54588670954456	2.91028488933329	3.10154351097058	1.50904900579233	2.34801937614076	3.4233631872274	3.14354486039543	2.85303150417819
FT0090	139.086343844632	139.085806925903	139.087397742779	60.166150046729	58.5696245398548	61.1322075225431	18	3.47818225382141	3.75589099414333	3.72525615347246	3.66326400222728	3.74040874046412	3.77496315867499	3.75341414885428	3.63655645653394	3.70921921579311	3.75531118645532	3.89088031823542	3.7466088788791	3.75256511364767	3.69214266224776	3.42426648862747	3.44164805059151	3.57108141994647	3.72826601713757	3.85223951046861	3.68088618240542	3.73760967683032	3.55183477526681	3.63051458452126
FT0091	139.050039497448	139.050039497448	139.050039497448	236.568204012522	236.568204012522	236.568204012522	1	2.35172694006047	1.94369402253992	2.42453919132942	2.63244176845372	2.56658810975607	2.65830822889907	2.55570125276726	2.58975078873912	2.38973571743194	2.41094404367271	2.39231520740788	2.46119592075237	2.37156376490501	2.30854750195173	2.47022030120633	2.15144932288385	2.54188750249655	2.54118058512436	2.53614257212695	2.33664029075335	2.67441119585203	2.77455313822723	2.14398513278774
FT0092	140.067776395736	140.060020711555	140.068450012301	360.791661891175	354.459540385667	370.34900279556	54	4.30206574704277	4.45262697150729	4.32294567576707	4.50957047307863	4.44417751899094	4.38451578258637	4.41794036131086	4.48356835203964	4.30708777552105	4.3461469767306	4.35477140380267	4.30286247603497	4.34940510209839	4.3050673854182	4.48545495787791	4.35822934458064	4.29499128245937	4.282765823517	4.46225327914904	4.37125312336008	4.51035143637011	4.51870265052733	4.32838119489862
FT0093	140.068216990667	140.068216990667	140.068216990667	433.672517012953	433.672517012953	433.672517012953	1	2.17846703604718	2.25320847926754	1.85361029438478	2.24133203078364	2.36274299005651	1.88959902251429	NA	2.31808376853321	NA	2.22256145639624	NA	2.4326937759894	NA	NA	1.93492938014411	2.36287745580582	2.25365117504247	2.14831160577967	2.53308242012391	2.52628609968776	1.87866099219833	1.65009287342853	2.06773480840182
FT0094	140.068262533818	140.068262533818	140.068262533818	412.574439383658	412.574439383658	412.574439383658	1	2.93874203849233	2.53956698817675	2.38139575743261	2.85515194501613	1.99394979402487	1.60267647807292	2.34694985412494	2.10208469650805	2.50306002137342	2.26003069267033	2.39137841920252	2.63306598992363	2.77624030312845	2.60682122527003	2.56361454723665	2.47749422970781	2.84843502160633	2.53584411658453	2.79700069899007	2.74794002415314	2.36144752147076	2.26443426361987	2.62382667112607
FT0095	140.070792194996	140.070471200634	140.071120530171	91.0869136616066	90.3527683268343	91.1433416902155	3	3.54408520570743	3.55191644113924	3.53655182461142	3.36341628753145	3.5643581187871	3.67437566035464	3.56283045880396	3.2974798800352	3.46759511451813	3.47216555524019	3.75179501969789	3.53462909409734	3.58983336898989	3.50290272569601	3.26582632019415	3.48231135987671	3.53574039148461	3.57429357550446	3.65879783304999	3.5159684348305	3.41497340164656	3.37668872884887	3.39981932745918
FT0096	140.081035417499	140.081035417499	140.081035417499	122.797610083608	122.797610083608	122.797610083608	1	2.14723491531632	2.75090883964185	2.35825041203094	2.38834992581639	2.37769636291404	2.70242447596306	2.67285758920396	2.33288573840295	2.8201274320321	2.60616385353957	2.83092708587082	2.42134009584007	2.54892859528885	2.30250137945914	2.58016434297771	2.71182832887029	2.70084836235656	2.28024667331352	2.58880731461205	2.4788494419286	2.14037649609436	2.29961137956181	1.97805269351677
FT0097	141.101956781703	141.101956781703	141.101956781703	110.24452363087	110.24452363087	110.24452363087	1	3.12038324615545	3.39262785727161	3.2235240032845	3.19320751655014	3.2759803109589	3.21498227070448	3.30937012029596	3.12071896420009	3.30219021387043	3.31694816537677	3.50512104715287	3.22625632835724	3.38292104554171	3.00736659143448	3.03223264310933	3.310579206532	2.84690772994437	3.3564101039694	3.23162964941569	3.26348945213866	3.35018461235927	2.97517246477155	2.93922489432805
